Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ bảo lãnh phát hành đợt 44/2003
Mã chứng khoán:,CP4A4403
Mã ISIN:,VN0CP4A44037
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,270/TTGDHCM-NY
Tổng số chứng khoán đăng ký:,2.150.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,215.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.5%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,18/11/2003
Ngày đáo hạn:,18/11/2018
Nơi quản lý tại VSD:,Trụ sở chính
