Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 53/2015
Mã chứng khoán:,TD1530289
Mã ISIN:,VNTD15302894
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 40/2015/GCNTP-VSD do VSD cấp lần đầu ngày 29/5/2015, Số 40/2015/GCNTP-VSD-5 thay đổi lần 5 ngày 12/11/2015
"
Tổng số chứng khoán đăng ký:,43.576.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.357.600.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  31/05 từ năm 2016 đến năm đáo hạn.							"
Kỳ hạn:,15 năm
Ngày phát hành:,31/05/2015
Ngày đáo hạn:,31/05/2030
Nơi quản lý tại VSD:,Trụ sở chính
