Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 03/2022
Mã chứng khoán:,TD2242128
Mã ISIN:,VNTD22421281
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 03/2022/GCNTP-VSD do VSD cấp lần đầu ngày 06/01/2022, Số: 03/2022/GCNTP-VSD-5 cấp thay đổi lần 5 ngày 02/06/2022"
Tổng số chứng khoán đăng ký:,22.650.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.265.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,2.7%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 06/01 từ năm 2023 đến năm đáo hạn."
Kỳ hạn:,
Ngày phát hành:,06/01/2022
Ngày đáo hạn:,06/01/2042
Nơi quản lý tại VSD:,Trụ sở chính
