Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 99/2012
Mã chứng khoán:,TD1214172
Mã ISIN:,VNTD12141725
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 95/2012/GCNTP-VSD-2 do TTLKCK Việt Nam cấp ngày 17/12/2012, cấp sửa đồi lần thứ 1 ngày 24/12/2012, cấp sửa đổi lần 2 ngày 02/01/2013"
Tổng số chứng khoán đăng ký:,53.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.300.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,"9,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/12 từ năm 2013 đến năm đáo hạn."
Kỳ hạn:,2 năm
Ngày phát hành:,15/12/2012
Ngày đáo hạn:,15/12/2014
Nơi quản lý tại VSD:,Trụ sở chính
