Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ Đấu thầu đợt 10/2008
Mã chứng khoán:,CPD0811035
Mã ISIN:,VNTD08110353
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,35/2008/GCNTP-TTLK cấp ngày 05/9/2008
Tổng số chứng khoán đăng ký:,4.300.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,430.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,16.5%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,26/08/2008
Ngày đáo hạn:,26/08/2011
Nơi quản lý tại VSD:,Trụ sở chính
