Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 123/2015
Mã chứng khoán:,TD1518360
Mã ISIN:,VNTD15183609
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 116/2015/GCNTP-VSD do VSD cấp ngày 24/12/2015					
"
Tổng số chứng khoán đăng ký:,100.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,10.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5.7%/năm



"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  11/01 từ năm 2017 đến năm đáo hạn.							"
Kỳ hạn:,3 năm 
Ngày phát hành:,24/12/2015
Ngày đáo hạn:,11/01/2019
Nơi quản lý tại VSD:,Trụ sở chính
