Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 24/2003
Mã chứng khoán:,CP4A2403
Mã ISIN:,VN0CP4A24039
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,28/GCN/TTGDHCM-LK
Tổng số chứng khoán đăng ký:,1.250.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,125.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.7%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,12/09/2003
Ngày đáo hạn:,12/09/2018
Nơi quản lý tại VSD:,Trụ sở chính
