Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 10/2013
Mã chứng khoán:,TD1316013
Mã ISIN:,VNTD13160138
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 11/2013/GCNTP-VSD do VSD cấp lần đầu ngày 28/02/2013, Số 11/2013/GCNTP-VSD-1 do VSD cấp thay đổi lần thứ 1 ngày 25/03/2013"
Tổng số chứng khoán đăng ký:,60.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,5%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 28/02 từ năm 2014 đến năm đáo hạn."
Kỳ hạn:,3 năm
Ngày phát hành:,28/02/2013
Ngày đáo hạn:,28/02/2016
Nơi quản lý tại VSD:,Trụ sở chính
