Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán SSI
"
Tên chứng quyền:,Chứng quyền VRE/8M/SSI/C/EU/Cash-09
Mã chứng quyền:,CVRE2013
Mã ISIN:,VN0CVRE20131
Mã chứng khoán cơ sở:,VRE
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Vincom Retail
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,8 tháng
Ngày đáo hạn:,30/07/2021
Tỷ lệ chuyển đổi:,1:1
Giá thực hiện:,27.500  đồng
Giá phát hành lần đầu:,5.000  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   217/2020/GCNCW-VSD do VSD cấp lần đầu ngày 14/12/2020
Số lượng chứng quyền đăng ký lần đầu tại VSD:,5.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,25.000.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,5.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
