Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 06/2013
Mã chứng khoán:,TD1323031
Mã ISIN:,VNTD13230311
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 06/2013/GCNTP-VSD do VSD cấp lần đầu ngày 31/01/2013, Số 06/2013/GCNTP-VSD-8 cấp thay đổi lần 8 ngày 24/11/2016"
Tổng số chứng khoán đăng ký:,31.040.565 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.104.056.500.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"9,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 31/01 từ năm 2014 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,31/01/2013
Ngày đáo hạn:,31/01/2023
Nơi quản lý tại VSD:,Trụ sở chính
