Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QHD0914025
Mã ISIN:,VNBD09140250
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,37/2009/GCNTP-VSD ngày 02/12/2009
Tổng số chứng khoán đăng ký:,150.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,15.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,9%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,24/11/2009
Ngày đáo hạn:,24/11/2014
Nơi quản lý tại VSD:,Trụ sở chính
