Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 05/2019
Mã chứng khoán:,TD1926170
Mã ISIN:,VNTD19261708
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 03/2019/GCNTP-VSD do VSD cấp lần đầu ngày 10/01/2019, số 03/2019/GCNTP-VSD- 6 cấp thay đổi lần 6 ngày 29/8/2019"
Tổng số chứng khoán đăng ký:,41.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,4.100.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,3%/năm"
Cách thức trả lãi:," Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 10/01 từ năm 2020 đến năm đáo hạn."
Kỳ hạn:,7 năm
Ngày phát hành:,10/01/2019
Ngày đáo hạn:,10/01/2026
Nơi quản lý tại VSD:,Trụ sở chính
