Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Ngân hàng Phát triển Việt Nam đợt 4/2021
Mã chứng khoán:,BVDB21094
Mã ISIN:,VNBVDB210946
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 66/2021/GCNTP-VSD do VSD cấp lần đầu ngày 20/12/2021
Tổng số chứng khoán đăng ký:,13.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.300.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,2.5%/năm
Cách thức trả lãi:,"Tiền gốc thanh toán một lần bằng mệnh giá khi đến hạn. Tiền lãi trả sau, mỗi năm một lần vào ngày trùng với ngày phát hành. Lãi trái phiếu được bảo lưu không tính nhập gốc"
Kỳ hạn:,10 năm
Ngày phát hành:,20/12/2021
Ngày đáo hạn:,20/12/2031
Nơi quản lý tại VSD:,Trụ sở chính
