Keys,Values
Tên TCPH:,"
Công ty cổ phần Quản lý và Xây dựng công trình giao thông 236
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Quản lý và Xây dựng công trình giao thông 236
Mã chứng khoán:,C36
Mã ISIN:,VN000000C366
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,số 43/2017/GCNCP-VSD do VSD cấp lần đầu ngày 09/02/2017
Tổng số chứng khoán đăng ký:,1.123.500 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,11.235.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
