Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 113/2014
Mã chứng khoán:,TD1424204
Mã ISIN:,VNTD14242042
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 73/2014/GCNTP-VSD do VSD cấp ngày 14/11/2014
Tổng số chứng khoán đăng ký:,2.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,200.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/11 từ năm 2015 đến năm đáo hạn"
Kỳ hạn:,10 năm
Ngày phát hành:,15/11/2014
Ngày đáo hạn:,15/11/2024
Nơi quản lý tại VSD:,Trụ sở chính
