Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 09/2012
Mã chứng khoán:,TD1222012
Mã ISIN:,VNTD12220123
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 12/2012/GCNTP-VSD do VSD cấp lần đầu ngày 24/02/2012, Số 12/2012/GCNTP-VSD-2	 cấp thay đổi lần 2 ngày 24/11/2016"
Tổng số chứng khoán đăng ký:,9.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,950.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"11,1%/năm"
Cách thức trả lãi:,Tiền lãi trái phiếu được trả định kỳ hàng năm vào ngày phát hành. Tiền gốc được thanh toán một lần bằng mệnh giá khi đến hạn.
Kỳ hạn:,10 năm
Ngày phát hành:,20/02/2012
Ngày đáo hạn:,20/02/2022
Nơi quản lý tại VSD:,Trụ sở chính
