Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mã chứng khoán:,VDB112072
Mã ISIN:,VNVDB1120726
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,44/2012/GCNTP-VSD cấp ngày 30/05/2012
Tổng số chứng khoán đăng ký:,20.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"9,5%/năm"
Cách thức trả lãi:,Tiền lãi trái phiếu được trả sau mỗi năm một lần vào ngày trùng với ngày phát hành trái phiếu. Tiền gốc trái phiếu được thanh toán một lần bằng mệnh giá khi đến hạn
Kỳ hạn:,03 năm
Ngày phát hành:,29/05/2012
Ngày đáo hạn:,29/05/2015
Nơi quản lý tại VSD:,Trụ sở chính
