Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 50/2011
Mã chứng khoán:,TD1114045
Mã ISIN:,VNTD11140454
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,45/2011/GCNTP-VSD do Trung tâm Lưu ký Chứng khoán Việt Nam cấp ngày 08/07/2011
Tổng số chứng khoán đăng ký:,50.520.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.052.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,12.3%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 04/07 từ năm 2012 đến năm đáo hạn."
Kỳ hạn:,03 năm
Ngày phát hành:,04/07/2011
Ngày đáo hạn:,04/07/2014
Nơi quản lý tại VSD:,Trụ sở chính
