Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mã chứng khoán:,VDB111036
Mã ISIN:,VNVDB1110362
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,36/2011/GCNTP-VSD cấp ngày 17/06/2011
Tổng số chứng khoán đăng ký:,18.200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.820.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,12.7%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,5 năm
Ngày phát hành:,14/06/2011
Ngày đáo hạn:,14/06/2016
Nơi quản lý tại VSD:,Trụ sở chính
