Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 134/2019
Mã chứng khoán:,TD1949206
Mã ISIN:,VNTD19492063
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HNX
Giấy chứng nhận ĐKCK:,"Số 34/2019/GCNTP-VSD do VSD cấp ngày 26/09/2019, số 34/2019/GCNTP-VSD-5cấp thay đổi lần 5 ngày 05/12/2019	
"
Tổng số chứng khoán đăng ký:,36.240.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.624.000.000.000 đồng
Hình thức phát hành:,Ghi sổ
Lãi suất:,"5,2%/năm
"
Cách thức trả lãi:,  Tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 26/09 từ năm 2020 đến năm đáo hạn.						
Kỳ hạn:,30 năm
Ngày phát hành:,26/09/2019
Ngày đáo hạn:,26/09/2049
Nơi quản lý tại VSD:,Trụ sở chính
