Keys,Values
Tên TCPH:,"
Công ty cổ phần S.P.M
"
Tên chứng khoán:,Cổ phiếu  CTCP SPM
Mã chứng khoán:,SPM
Mã ISIN:,VN000000SPM9
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,số 66/2010/GCNCP-CNVSD do TTLKCK Việt Nam cấp ngày 04/05/2010
Tổng số chứng khoán đăng ký:,14.000.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,140.000.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Chi nhánh
