Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 19/2015
Mã chứng khoán:,TD1525280
Mã ISIN:,VNTD15252800
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,29/2015/GCNTP-VSD do VSD cấp ngày 13/3/2015
Tổng số chứng khoán đăng ký:,20.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  15/03 từ năm 2016 đến năm đáo hạn.							"
Kỳ hạn:,10 năm
Ngày phát hành:,15/03/2015
Ngày đáo hạn:,15/03/2025
Nơi quản lý tại VSD:,Trụ sở chính
