Keys,Values
Tên TCPH:,"
Công ty Cổ phần Cấp nước Thủ Đức
"
Tên chứng khoán:,Cổ phiếu Công ty Cổ phần Cấp nước Thủ Đức
Mã chứng khoán:,TDW
Mã ISIN:,VN000000TDW2
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,số 221/2010/GCNCP-VSD do TTLKCK Việt Nam cấp ngày 17/09/2010
Tổng số chứng khoán đăng ký:,8.500.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,85.000.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Chi nhánh
