Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 22/2018
Mã chứng khoán:,TD1833123
Mã ISIN:,VNTD18331239
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"số 09/2018/GCNTP-VSD do VSD cấp lần đầu ngày 15/03/2018, số 09/2018/GCNTP-VSD-6 cấp thay đổi lần 6 ngày 14/06/2018"
Tổng số chứng khoán đăng ký:,82.200.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,8.220.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"4,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/03 từ năm 2019 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,15/03/2018
Ngày đáo hạn:,15/03/2033
Nơi quản lý tại VSD:,Trụ sở chính
