Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 49/2013
Mã chứng khoán:,TD1315006
Mã ISIN:,VNTD13150063
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"72/2013/GCNTP-VSD do VSD cấp lần đầu ngày 	01/07/2013, Số 72/2013/GCNTP-VSD-8 cấp thay đổi lần thứ 8 ngày 16/09/2013"
Tổng số chứng khoán đăng ký:,62.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,6.200.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,7%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 30/06 từ năm 2014 đến năm đáo hạn."
Kỳ hạn:,2 năm
Ngày phát hành:,30/06/2013
Ngày đáo hạn:,30/06/2015
Nơi quản lý tại VSD:,Trụ sở chính
