Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 17/2006
Mã chứng khoán:,CP061108
Mã ISIN:,VN0CP0611085
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,12/2006/GCNTP-TTLK ngày 01/8/2006
Tổng số chứng khoán đăng ký:,4.800.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,480.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.67%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,26/07/2006
Ngày đáo hạn:,26/07/2011
Nơi quản lý tại VSD:,Trụ sở chính
