Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 15/2017
Mã chứng khoán:,TD1722378
Mã ISIN:,VNTD17223783
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 24/2017/GCNTP-VSD do VSD cấp lần đầu ngày 16/2/2017, Số: 24/2017/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 02/03/2017"
Tổng số chứng khoán đăng ký:,50.720.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.072.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,5%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 16/02 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,16/02/2017
Ngày đáo hạn:,16/02/2022
Nơi quản lý tại VSD:,Trụ sở chính
