Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 115/2013
Mã chứng khoán:,TD1315010
Mã ISIN:,VNTD13150105
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 124/2013/GCNTP-VSD do VSD cấp lần đầu ngày 02/12/2013, số 124/2013/GCNTP-VSD-1 cấp thay đổi lần thứ nhất  ngày 16/12/2013"
Tổng số chứng khoán đăng ký:,15.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.500.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,3%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 30/11 từ năm 2014 đến năm đáo hạn."
Kỳ hạn:,2 năm
Ngày phát hành:,30/11/2013
Ngày đáo hạn:,30/11/2015
Nơi quản lý tại VSD:,Trụ sở chính
