Keys,Values
Tên TCPH:,"
Công ty cổ phần Tập đoàn Nam Mê Kông
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Tập đoàn Nam Mê Kông
Mã chứng khoán:,VC3
Mã ISIN:,VN000000VC39
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,HNX
Giấy chứng nhận ĐKCK:,"Số 19/2007/GCNCP-TTLK do TTLKCK Việt Nam cấp lần đầu ngày 06/12/2007, số 19/2007/GCNCP-VSD-7 thay đổi lần 7 ngày 22/09/2021"
Tổng số chứng khoán đăng ký:,66.811.848 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,668.118.480.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
