Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 27/2012
Mã chứng khoán:,TD1215032
Mã ISIN:,VNTD12150320
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 31/2012/GCNTP-VSD do VSD cấp lần đầu ngày 19/04/2012, Số 31/2012/GCNTP-VSD-1 cấp thay đổi lần 1 ngày 03/05/2012"
Tổng số chứng khoán đăng ký:,50.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"10,8%/năm"
Cách thức trả lãi:,Lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày phát hành. Gốc được thanh toán một lần khi đến hạn
Kỳ hạn:,03 năm
Ngày phát hành:,15/04/2012
Ngày đáo hạn:,15/04/2015
Nơi quản lý tại VSD:,Trụ sở chính
