Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 32/2015
Mã chứng khoán:,TD1520264
Mã ISIN:,VNTD15202649
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 35/2015/GCNTP-VSD do VSD cấp lần đầu ngày 14/4/2015, Số 35/2015/GCNTP-VSD-8 cấp thay đổi lần 8 ngày 7/8/2015"
Tổng số chứng khoán đăng ký:,91.799.473 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,9.179.947.300.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,4%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  15/04 từ năm 2016 đến năm đáo hạn.							"
Kỳ hạn:,5 năm
Ngày phát hành:,15/04/2015
Ngày đáo hạn:,15/04/2020
Nơi quản lý tại VSD:,Trụ sở chính
