Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ BLPH kỳ hạn 02 năm
Mã chứng khoán:,QHB1012009
Mã ISIN:,VNBB10120095
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,20/2010/GCNTP-VSD cấp ngày 24/3/2010
Tổng số chứng khoán đăng ký:,30.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.000.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,12.1%/năm
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,16/03/2010
Ngày đáo hạn:,16/03/2012
Nơi quản lý tại VSD:,Trụ sở chính
