Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mã chứng khoán:,VDB111057
Mã ISIN:,VNVDB1110578
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,57/2011/GCNTP-VSD do VSD cấp ngày 11/10/2011
Tổng số chứng khoán đăng ký:,5.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,500.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,12.1%/năm
Cách thức trả lãi:,Trả sau mỗi năm trùng với ngày phát hành
Kỳ hạn:,03 năm
Ngày phát hành:,04/10/2011
Ngày đáo hạn:,04/10/2014
Nơi quản lý tại VSD:,Trụ sở chính
