Keys,Values
Tên TCPH:,"
Công ty cổ phần Thực phẩm Cholimex
"
Tên chứng khoán:,Cổ phiếu Công ty cổ phần Thực phẩm Cholimex
Mã chứng khoán:,CMF
Mã ISIN:,VN000000CMF4
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,Số 54/2016/GCNCP-VSD do VSD cấp ngày 30/05/2016
Tổng số chứng khoán đăng ký:,8.100.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,81.000.000.000 đồng
Hình thức đăng ký:, Ghi sổ
Nơi quản lý tại VSD:,Chi nhánh
