Keys,Values
Tên TCPH:,"
Công ty Đầu tư tài chính Nhà nước Tp. Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu đô thị TP.HCM BLPH đợt 02/2005
Mã chứng khoán:,HCMA0205
Mã ISIN:,VN0HCMA02053
Loại chứng khoán:,Trái phiếu Chính quyền địa phương
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,Số 187/GCN/TTGDHCM-LK do VSD cấp ngày 09/08/2005
Tổng số chứng khoán đăng ký:,510.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,51.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.4%/năm
Cách thức trả lãi:,"Trả sau, định kỳ 1 năm 1 lần"
Kỳ hạn:,15 năm
Ngày phát hành:,29/07/2005
Ngày đáo hạn:,29/07/2020
Nơi quản lý tại VSD:,Trụ sở chính
