Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 8/2010
Mã chứng khoán:,TB1015043
Mã ISIN:,VNTB10150431
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,300.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,30.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,11.2%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,27/05/2010
Ngày đáo hạn:,27/05/2015
Nơi quản lý tại VSD:,Trụ sở chính
