Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu CP(BLPH) NHPTVN kỳ hạn 5 năm
Mã chứng khoán:,QH061120
Mã ISIN:,VN0QH0611207
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,49/2006/GCNTP-TTLK ngày 03/10/2006
Tổng số chứng khoán đăng ký:,3.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,300.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,8.40%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,07/09/2006
Ngày đáo hạn:,07/09/2011
Nơi quản lý tại VSD:,Trụ sở chính
