Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ BLPH đợt 19/2008
Mã chứng khoán:,CPB0811071
Mã ISIN:,VNTB08110710
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,71/2008/GCNTP-TTLK cấp ngày 02/12/2008
Tổng số chứng khoán đăng ký:,8.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,800.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,11.5%/năm
Cách thức trả lãi:,
Kỳ hạn:,3 năm
Ngày phát hành:,12/11/2008
Ngày đáo hạn:,12/11/2011
Nơi quản lý tại VSD:,Trụ sở chính
