Keys,Values
Tên TCPH:,"
Tổng công ty May Nhà Bè - Công ty cổ phần
"
Tên chứng khoán:,Cổ phiếu Tổng công ty May Nhà Bè - Công ty cổ phần
Mã chứng khoán:,MNB
Mã ISIN:,VN000000MNB0
Loại chứng khoán:,Cổ phiếu phổ thông
Mệnh giá:,10.000 đồng
Sàn giao dịch (*):,UpCOM
Giấy chứng nhận ĐKCK:,Số 72/2014/GCNCP-VSD do VSD cấp ngày 10/10/2014
Tổng số chứng khoán đăng ký:,18.200.000 Cổ phiếu
Tổng giá trị chứng khoán đăng ký:,182.000.000.000 đồng
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Chi nhánh
