Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 07/2013
Mã chứng khoán:,TD1316012
Mã ISIN:,VNTD13160120
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số 08/2013/GCNTP-VSD do VSD cấp lần đầu ngày 08/02/2013 Số 08/2013/GCNTP-VSD-1 cấp sửa đổi lần thứ nhất ngày 11/03/2013
Tổng số chứng khoán đăng ký:,59.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.900.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 15/02 từ năm 2014 đến năm đáo hạn."
Kỳ hạn:,3 năm
Ngày phát hành:,15/02/2013
Ngày đáo hạn:,15/02/2016
Nơi quản lý tại VSD:,Trụ sở chính
