Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Ngân hàng Phát triển Việt Nam
Mã chứng khoán:,BVDB16054
Mã ISIN:,VNBVDB160547
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"số 12/2016/GCNTP-VSD do VSD cấp ngày 20/1/2016
"
Tổng số chứng khoán đăng ký:,25.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.500.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,6.2%/năm
Cách thức trả lãi:,"Tiền lãi trái phiếu được trả sau, mỗi năm một lần vào ngày trùng với ngày phát hành trái phiếu. Lãi trái phiếu được bảo lưu, không tính nhập gốc. Tiền gốc trái phiếu được thanh toán một lần bằng mệnh giá khi đến hạn."
Kỳ hạn:,3 năm
Ngày phát hành:,20/01/2016
Ngày đáo hạn:,20/01/2019
Nơi quản lý tại VSD:,Trụ sở chính
