Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 69/2015
Mã chứng khoán:,TD1530290
Mã ISIN:,VNTD15302902
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:," Số 44/2015/GCNTP-VSD do VSD cấp lần đầu ngày 29/06/2015, Số 44/2015/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 24/11/2016
"
Tổng số chứng khoán đăng ký:,33.200.600 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.320.060.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"7,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  30/06 từ năm 2016 đến năm đáo hạn.						"
Kỳ hạn:,15 năm
Ngày phát hành:,30/06/2015
Ngày đáo hạn:,30/06/2030
Nơi quản lý tại VSD:,Trụ sở chính
