Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Ngân hàng Phát triển Việt Nam
Mã chứng khoán:,CP4A0102
Mã ISIN:,VN0CP4A01029
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,
Tổng số chứng khoán đăng ký:,4.840.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,484.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,8.1%/năm
Cách thức trả lãi:,"Trả sau, định kỳ 1 năm 1 lần"
Kỳ hạn:,10 năm
Ngày phát hành:,15/04/2002
Ngày đáo hạn:,15/04/2012
Nơi quản lý tại VSD:,Trụ sở chính
