Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu
Mã chứng khoán:,QHD0813047
Mã ISIN:,VNBD08130476
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,47/2008/GCNTP-TTLK cấp ngày 30/9/2008
Tổng số chứng khoán đăng ký:,500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,50.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,15%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,23/09/2008
Ngày đáo hạn:,23/09/2013
Nơi quản lý tại VSD:,Trụ sở chính
