Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 35/2017
Mã chứng khoán:,TD1724414
Mã ISIN:,VNTD17244144
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 40/2017/GCNTP-VSD do VSD cấp lần đầu ngày 23/3/2017, số 40/2017/GCNTP-VSD-6 cấp thay đổi lần 6 ngày 11/05/2017"
Tổng số chứng khoán đăng ký:,51.700.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.170.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,5.4%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 23/03 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,7 năm
Ngày phát hành:,23/03/2017
Ngày đáo hạn:,23/03/2024
Nơi quản lý tại VSD:,Trụ sở chính
