Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 02/2007
Mã chứng khoán:,CP071203
Mã ISIN:,VN0CP0712032
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,20/2007/GCNTP-TTLK ngày 13/02/2007
Tổng số chứng khoán đăng ký:,35.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.500.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,7.7%/năm
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,31/01/2007
Ngày đáo hạn:,31/01/2012
Nơi quản lý tại VSD:,Trụ sở chính
