Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QHB0810006
Mã ISIN:,VNQHB0810005
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,06/2008/GCNTP-TTLK ngày 28/01/2008
Tổng số chứng khoán đăng ký:,13.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,1.300.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,
Cách thức trả lãi:,
Kỳ hạn:,2 năm
Ngày phát hành:,11/01/2008
Ngày đáo hạn:,11/01/2010
Nơi quản lý tại VSD:,Trụ sở chính
