Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 23/2006(12-HN) kỳ hạn 5 năm
Mã chứng khoán:,CP061122
Mã ISIN:,VN0CP0611226
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,75/2006/GCNTP-TTLK ngày 04/12/2006
Tổng số chứng khoán đăng ký:,2.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,200.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,33%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,22/11/2006
Ngày đáo hạn:,22/11/2011
Nơi quản lý tại VSD:,Trụ sở chính
