Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 12/2019
Mã chứng khoán:,TD1939200
Mã ISIN:,VNTD19392008
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 05/2019/GCNTP-VSD do VSD cấp lần đầu ngày 17/01/2019, Số 05/2019/GCNTP-VSD-14 cấp thay đổi lần 14 ngày 22/08/2019"
Tổng số chứng khoán đăng ký:,101.415.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,10.141.500.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,6%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 17/01 từ năm 2020 đến năm đáo hạn."
Kỳ hạn:,20 năm
Ngày phát hành:,17/01/2019
Ngày đáo hạn:,17/01/2039
Nơi quản lý tại VSD:,Trụ sở chính
