Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 21/2010
Mã chứng khoán:,TD1013063
Mã ISIN:,VNTD10130639
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,101/2010/GCNTP-VSD
Tổng số chứng khoán đăng ký:,27.350.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.735.000.000.000 đồng
Hình thức phát hành:,
Lãi suất:,9.65%/năm
Cách thức trả lãi:,
Kỳ hạn:,03 năm
Ngày phát hành:,18/10/2010
Ngày đáo hạn:,18/10/2013
Nơi quản lý tại VSD:,Trụ sở chính
