Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 102/2017
Mã chứng khoán:,TD1727398
Mã ISIN:,VNTD17273986
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 67/2017/GCNTP-VSD do VSD cấp ngày 13/07/2017, số 67/2017/GCNTP-VSD-9 thay đổi lần 9 ngày 26/10/2017"
Tổng số chứng khoán đăng ký:,53.500.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.350.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"5,3%/năm
"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 13/07 từ năm 2018 đến năm đáo hạn.						"
Kỳ hạn:,10 năm
Ngày phát hành:,13/07/2017
Ngày đáo hạn:,13/07/2027
Nơi quản lý tại VSD:,Trụ sở chính
