Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 09/2013
Mã chứng khoán:,TD1315002
Mã ISIN:,VNTD13150022
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 10/2013/GCNTP-VSD do VSD cấp lần đầu ngày 28/02/2013,  Số 10/2013/GCNTP-VSD-1 cấp sửa đổi lần thứ nhất ngày 11/03/2013"
Tổng số chứng khoán đăng ký:,50.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.000.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"8,3%/năm"
Cách thức trả lãi:,"Tiền gốc thanh toán một lần khi đáo hạn, tiền lãi thanh toán định kỳ hàng năm vào ngày 28/02 từ năm 2014 đến khi đáo hạn"
Kỳ hạn:,2 năm
Ngày phát hành:,28/02/2013
Ngày đáo hạn:,28/02/2015
Nơi quản lý tại VSD:,Trụ sở chính
