Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 104/2021
Mã chứng khoán:,TD2131017
Mã ISIN:,VNTD21310170
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 23/2021/GCNTP-VSD do VSD cấp lần đầu ngày 22/07/2021, số 23/2021/GCNTP-VSD-8 cấp thay đổi lần 8 ngày 23/09/2021"
Tổng số chứng khoán đăng ký:,187.620.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,18.762.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,1%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 22/07 từ năm 2022 đến năm đáo hạn."
Kỳ hạn:,10 năm
Ngày phát hành:,22/07/2021
Ngày đáo hạn:,22/07/2031
Nơi quản lý tại VSD:,Trụ sở chính
