Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 106/2014
Mã chứng khoán:,TD1419090
Mã ISIN:,VNTD14190902
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 70/2014/GCNTP-VSD do VSD cấp lần đầu ngày 30/10/2014, Số 70/2014/GCNTP-VSD-7 cấp thay đổi lần 7 ngày 30/12/2014"
Tổng số chứng khoán đăng ký:,77.520.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,7.752.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,5%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày  31/10 từ năm 2015 đến năm đáo hạn."
Kỳ hạn:,5 năm
Ngày phát hành:,31/10/2014
Ngày đáo hạn:,31/10/2019
Nơi quản lý tại VSD:,Trụ sở chính
