Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 57/2017
Mã chứng khoán:,TD1732403
Mã ISIN:,VNTD17324037
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 47/2017/GCNTP-VSD do VSD cấp ngày 27/04/2017, Số 47/2017/GCNTP-VSD-3 cấp thay đổi lần 3 ngày 22/06/2017"
Tổng số chứng khoán đăng ký:,58.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,5.800.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,7%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 27/04 từ năm 2018 đến năm đáo hạn. "
Kỳ hạn:,15 năm
Ngày phát hành:,27/04/2017
Ngày đáo hạn:,27/04/2032
Nơi quản lý tại VSD:,Trụ sở chính
