Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 57/2011
Mã chứng khoán:,TD1116050
Mã ISIN:,VNTD11160502
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"50/2011/GCNTP-VSD do Trung tâm Lưu ký Chứng khoán Việt Nam cấp ngày 02/08/2011, số 50/2011/GCNTP-VSD-5 cấp thay đổi lần thứ 5 ngày 01/09/2011"
Tổng số chứng khoán đăng ký:,39.050.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.905.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,12.5%/năm
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào  ngày 25/07 từ năm 2012 đến năm đáo hạn"
Kỳ hạn:,05 năm
Ngày phát hành:,25/07/2011
Ngày đáo hạn:,25/07/2016
Nơi quản lý tại VSD:,Trụ sở chính
