Keys,Values
Tên TCPH:,"
Công ty Cổ phần Chứng khoán KIS Việt Nam
"
Tên chứng quyền:,Chứng quyền.VHM.KIS.M.CA.T.07
Mã chứng quyền:,CVHM2106
Mã ISIN:,VN0CVHM21067
Mã chứng khoán cơ sở:,VHM
Tổ chức phát hành mã chứng khoán cơ sở:,Công ty cổ phần Vinhomes
Loại chứng quyền:,Mua
Kiểu thực hiện:,Kiểu châu Âu
Phương thức thực hiện chứng quyền:,Bằng tiền
Thời hạn:,4 tháng
Ngày đáo hạn:,12/08/2021
Tỷ lệ chuyển đổi:,10:1
Giá thực hiện:,118.668  đồng
Giá phát hành lần đầu:,1.300  đồng/chứng quyền
Sàn giao dịch:,HOSE
Giấy chứng nhận đăng ký chứng quyền:,Số:   59/2021/GCNCW-VSD do VSD cấp lần đầu ngày 28/04/2021
Số lượng chứng quyền đăng ký lần đầu tại VSD:,3.000.000 Chứng quyền
Giá trị chứng quyền đăng ký lần đầu tại VSD theo giá phát hành:,3.900.000.000 đồng
Tổng số chứng quyền đăng ký tại VSD:,3.000.000 chứng quyền
Hình thức đăng ký:,Ghi sổ
Nơi quản lý tại VSD:,Trụ sở chính
