Keys,Values
Tên TCPH:,"
Công ty cổ phần Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh
"
Tên chứng khoán:,Trái phiếu CII122019
Mã chứng khoán:,CII11815
Mã ISIN:,VN0CII118151
Loại chứng khoán:,Trái phiếu doanh nghiệp
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,HOSE
Giấy chứng nhận ĐKCK:,số 13/2019/GCNTP-VSD do VSD cấp ngày 08/5/2019
Tổng số chứng khoán đăng ký:,1.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,100.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh phát hành theo phương thức cố gắng tối đa
Lãi suất:,"10,0%/năm"
Cách thức trả lãi:,Chuyển khoản
Kỳ hạn:,366 ngày
Ngày phát hành:,21/12/2018
Ngày đáo hạn:,22/12/2019
Nơi quản lý tại VSD:,Chi nhánh
