Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 62/2017
Mã chứng khoán:,TD1732404
Mã ISIN:,VNTD17324045
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 49/2017/GCNTP-VSD do VSD cấp lần đầu ngày 04/05/2017, số 49/2017/GCNTP-VSD-1 cấp thay đổi lần 1 ngày 06/07/2017"
Tổng số chứng khoán đăng ký:,23.900.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.390.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"6,7%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 04/05 từ năm 2018 đến năm đáo hạn."
Kỳ hạn:,15 năm
Ngày phát hành:,04/05/2017
Ngày đáo hạn:,04/05/2032
Nơi quản lý tại VSD:,Trụ sở chính
