Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đợt 13/2006
Mã chứng khoán:,CP061104
Mã ISIN:,VN0CP0611044
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,032006/GCNTP-TTLK ngày 24/5/2006
Tổng số chứng khoán đăng ký:,14.000.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,2.099.993.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,"8,73%/năm"
Cách thức trả lãi:,
Kỳ hạn:,5 năm
Ngày phát hành:,17/05/2006
Ngày đáo hạn:,17/05/2011
Nơi quản lý tại VSD:,Trụ sở chính
