Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 07/2022
Mã chứng khoán:,TD2252132
Mã ISIN:,VNTD22521320
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số: 04/2022/GCNTP-VSD do VSD cấp ngày 13/01/2022, Số: 04/2022/GCNTP-VSD-9 cấp thay đổi lần 9 ngày 12/05/2022"
Tổng số chứng khoán đăng ký:,86.250.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,8.625.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,9%/năm"
Cách thức trả lãi:,"Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 13/01 từ năm 2023 đến năm đáo hạn."
Kỳ hạn:,30 năm
Ngày phát hành:,13/01/2022
Ngày đáo hạn:,13/01/2052
Nơi quản lý tại VSD:,Trụ sở chính
