Keys,Values
Tên TCPH:,"
Ngân hàng Phát triển Việt Nam
"
Tên chứng khoán:,Trái phiếu Chính phủ
Mã chứng khoán:,QH052003
Mã ISIN:,VN0QH0520036
Loại chứng khoán:,Trái phiếu được Chính phủ bảo lãnh
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,72/2006/GCNTP-TTLK
Tổng số chứng khoán đăng ký:,1.400.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,140.000.000.000 đồng
Hình thức phát hành:,Bảo lãnh
Lãi suất:,9.25%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,15 năm
Ngày phát hành:,18/11/2005
Ngày đáo hạn:,18/11/2020
Nơi quản lý tại VSD:,Trụ sở chính
