Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 87/2020
Mã chứng khoán:,TD2030014
Mã ISIN:,VNTD20300149
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,Số: 17/2020/GCNTP-VSD do VSD cấp lần đầu ngày 02/07/2020; số: 17/2020/GCNTP-VSD-2 cấp thay đổi lần 02 ngày 15/10/2020
Tổng số chứng khoán đăng ký:,155.730.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,15.573.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,"2,9%/năm
"
Cách thức trả lãi:," - Phương thức thanh toán gốc, lãi: Tiền gốc trái phiếu được thanh toán 01 lần khi đến hạn, tiền lãi trái phiếu được thanh toán định kỳ hàng năm vào ngày 02/07 từ năm 2021 đến năm đáo hạn.						"
Kỳ hạn:,10 năm
Ngày phát hành:,02/07/2020
Ngày đáo hạn:,02/07/2030
Nơi quản lý tại VSD:,Trụ sở chính
