Keys,Values
Tên TCPH:,"
Kho bạc Nhà nước- Bộ tài chính
"
Tên chứng khoán:,Trái phiếu Chính phủ đấu thầu đợt 21/2010
Mã chứng khoán:,TD1015064
Mã ISIN:,VNTD10150645
Loại chứng khoán:,Trái phiếu Chính phủ
Mệnh giá:,100.000 đồng
Sàn giao dịch (*):,Trái phiếu chuyên biệt
Giấy chứng nhận ĐKCK:,"Số 102/2010/GCNTP-VSD do VSD cấp lần đầu ngày 05/11/2010, Số 102/2010/GCNTP-VSD-2 cấp thay đổi lần 2 ngày 23/11/2010"
Tổng số chứng khoán đăng ký:,36.870.000 Trái phiếu
Tổng giá trị chứng khoán đăng ký:,3.687.000.000.000 đồng
Hình thức phát hành:,Đấu thầu
Lãi suất:,10.29%/năm
Cách thức trả lãi:,"Trả sau, định kỳ hàng năm"
Kỳ hạn:,05 năm
Ngày phát hành:,18/10/2010
Ngày đáo hạn:,18/10/2015
Nơi quản lý tại VSD:,Trụ sở chính
